hour,day_of_week,weekend,rolling_mean,rolling_std,rolling_min,rolling_max,skewness,kurtosis,latency_slope,latency_pct_change,fft_dominant_freq,anomaly
0,3,0,0.40800000000000003,0.1853914776898861,0.16,0.63,-0.24548388238958593,-1.0486804605219302,-0.045999999999999805,0.3999999999999999,0.0,1
0,3,0,0.378,0.17239489551619416,0.16,0.63,0.4263233092185718,0.9601073028379853,-0.029999999999999805,-0.09523809523809523,0.0,-1
0,3,0,0.41600000000000004,0.12739701723368385,0.3,0.63,1.593061824782227,2.909641099906151,0.038000000000000186,-0.07894736842105265,0.0,-1
0,3,0,1.3,2.096771327541475,0.3,5.05,2.2336263347865213,4.991286678623219,0.8840000000000001,13.428571428571429,0.0,-1
0,3,0,1.574,2.0215909576370885,0.35,5.05,1.8623212283843282,3.3786920018237367,0.2740000000000002,-0.6693069306930692,0.0,1
0,3,0,1.73,1.9386722260351388,0.35,5.05,1.7931132366880256,3.3727304951822887,0.1560000000000002,-0.281437125748503,0.0,-1
0,3,0,1.9259999999999997,1.8135683058545218,0.35,5.05,1.8157044021201287,3.76302755850791,0.19600000000000023,0.13333333333333353,0.0,1
0,3,0,1.89,1.8540091693408747,0.17,5.05,1.6984746592733166,3.507490906216565,-0.03599999999999981,-0.875,0.0,-1
0,3,0,0.982,0.6216671134940628,0.17,1.67,-0.43445089804843146,-1.8813878537028212,-0.9079999999999998,2.0,0.0,1
0,3,0,0.8,0.488927397473326,0.17,1.36,-0.12436034381395435,-1.6881959857399853,-0.18199999999999983,0.4901960784313726,0.0,1
0,3,0,0.834,0.5280435588093465,0.17,1.37,-0.07824870502420236,-2.139135155051401,0.03400000000000018,0.8026315789473686,0.0,1
0,3,0,0.6,0.4948737212663847,0.17,1.37,1.0708400166296164,0.6429765824434833,-0.2339999999999999,-0.8613138686131387,0.0,1
0,3,0,0.78,0.46195237849808685,0.19,1.37,0.01985684054682272,-1.0078760074929403,0.18000000000000016,4.631578947368421,0.0,1
0,3,0,0.75,0.4880061475023031,0.19,1.37,0.1296478506855839,-1.834822882379612,-0.02999999999999985,-0.6635514018691588,0.0,1
0,3,0,0.75,0.4880061475023031,0.19,1.37,0.1296478506896598,-1.8348228813522998,1.554312234475219e-16,1.1111111111111112,0.0,-1
0,3,0,0.536,0.3680081520836723,0.19,1.07,0.8652381132426529,-1.0331317093596393,-0.21399999999999988,-0.6052631578947368,0.0,-1
0,3,0,0.61,0.31432467291009686,0.3,1.07,0.7402123476053561,-0.5179430526054093,0.07400000000000018,0.8666666666666669,0.0,-1
0,3,0,0.42800000000000005,0.23477648945335042,0.16,0.76,0.5548927079079542,-0.6348887034520049,-0.18199999999999986,-0.7142857142857143,0.0,-1
0,3,0,0.43200000000000005,0.2334951819632242,0.16,0.76,0.48508434304724507,-0.5871720155977714,0.004000000000000165,1.375,0.0,-1
