timestamp,location,source,local_dest,local_avg,remote_dest,remote_avg
1559328461.2438474,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.38
1559328471.352178,lower-level,ethernet,192.168.0.1,0.18,142.254.217.53,8.27
1559328481.4539902,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.02
1559328491.556328,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.45
1559328501.6640067,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.03
1559328511.7638927,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.73
1559328521.8704991,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.38
1559328531.9744985,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.97
1559328542.075884,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.99
1559328552.1816516,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.15
1559328562.308694,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,16.56
1559328572.4118762,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.18
1559328582.5248382,lower-level,ethernet,192.168.0.1,2.56,142.254.217.53,9.34
1559328592.6261353,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.45
1559328602.7255037,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,9.09
1559328612.8284137,lower-level,ethernet,192.168.0.1,0.17,142.254.217.53,8.28
1559328622.9327617,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.2
1559328633.0372524,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.03
1559328643.1404114,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.25
1559328653.241099,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.73
1559328663.3346572,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.72
1559328673.4345112,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,7.54
1559328683.5398796,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.88
1559328693.646075,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.64
1559328703.7500906,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.14
1559328713.8589568,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.9
1559328723.9633362,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.5
1559328734.0652037,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.28
1559328744.169366,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,9.39
1559328754.3217914,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,24.58
1559328764.4331741,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.76
1559328774.5391774,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.47
1559328784.6367817,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.3
1559328794.732397,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.28
1559328804.8332112,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.54
1559328814.936479,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.46
1559328825.0347333,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.26
1559328835.1377172,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.23
1559328845.247998,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.84
1559328855.3549125,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.61
1559328865.4573755,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.27
1559328875.5638201,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.17
1559328885.6706886,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.03
1559328895.7758083,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.88
1559328905.877405,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.4
1559328915.9799776,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.92
1559328926.0923588,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.06
1559328936.1951215,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.6
1559328946.3277528,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,17.92
1559328956.4212348,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.83
1559328966.5199645,lower-level,ethernet,192.168.0.1,0.18,142.254.217.53,8.58
1559328976.6265337,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.99
1559328986.731035,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.37
1559328996.8325365,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.38
1559329006.9355538,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.33
1559329017.044791,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.38
1559329027.1493342,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.79
1559329037.2525334,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.5
1559329047.3560896,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.59
1559329057.457445,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.82
1559329067.5602982,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,8.4
1559329077.670531,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.49
1559329087.775259,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.88
1559329097.8811562,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.12
1559329107.9871812,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.07
1559329118.0851254,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.65
1559329128.199241,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,11.63
1559329138.303771,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.33
1559329148.407227,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.25
1559329158.510753,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.95
1559329168.6149998,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.38
1559329178.7291834,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,11.62
1559329188.8292575,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.95
1559329198.9343653,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.93
1559329209.0378342,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.48
1559329219.1394973,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.8
1559329229.2368863,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.16
1559329239.3343928,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.08
1559329249.432021,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,8.09
1559329259.5429757,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,11.41
1559329269.6455412,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.6
1559329279.746822,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.23
1559329289.859405,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,11.68
1559329299.9613628,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.15
1559329310.0664418,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.47
1559329320.169077,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.24
1559329330.2763233,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.9
1559329340.3802881,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.66
1559329350.482882,lower-level,ethernet,192.168.0.1,0.19,142.254.217.53,8.77
1559329360.5859454,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.42
1559329370.6887326,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.6
1559329380.794383,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.45
1559329390.8963907,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.36
1559329401.0023422,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.45
1559329411.108044,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.59
1559329421.2106779,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.35
1559329431.3166606,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,8.48
1559329441.4168615,lower-level,ethernet,192.168.0.1,0.14,142.254.217.53,8.22
1559329451.5163467,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.34
1559329461.6190295,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.38
1559329471.7202015,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.28
1559329481.824877,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.26
1559329491.9298487,lower-level,ethernet,192.168.0.1,0.17,142.254.217.53,7.81
1559329502.034192,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.43
1559329512.1360986,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.42
1559329522.2693849,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,19.36
1559329532.3721728,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,8.57
1559329542.4799438,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.98
1559329552.5836945,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.64
1559329562.687585,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.29
1559329572.7889936,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.91
1559329582.8902109,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.61
1559329592.992418,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.25
1559329603.0947115,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.3
1559329613.1975682,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.46
1559329623.3000243,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.36
1559329633.4023302,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.09
1559329643.5104275,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.38
1559329653.6142056,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.31
1559329663.7178423,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,8.7
1559329673.820144,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.0
1559329683.922721,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.6
1559329694.02502,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.88
1559329704.13265,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.77
1559329714.2421117,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.71
1559329724.343655,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.61
1559329734.45055,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.55
1559329744.5540118,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.38
1559329754.7022932,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,23.08
1559329764.803642,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.83
1559329774.9071763,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.01
1559329785.009357,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.55
1559329795.1160371,lower-level,ethernet,192.168.0.1,0.18,142.254.217.53,8.11
1559329805.218412,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,8.44
1559329815.328025,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.33
1559329825.4300828,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.21
1559329835.534462,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.77
1559329845.6381307,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.63
1559329855.738128,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.59
1559329865.8358657,lower-level,ethernet,192.168.0.1,0.19,142.254.217.53,8.15
1559329875.93761,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.52
1559329888.0611522,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,682.0
1559329898.1629722,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.13
1559329908.2665296,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.54
1559329918.3712323,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.82
1559329928.4744585,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.69
1559329938.578227,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,8.84
1559329948.6826239,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.55
1559329958.7849262,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.25
1559329968.886164,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.01
1559329978.991366,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.75
1559329989.0868406,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.58
1559329999.19346,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.26
1559330009.29643,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.05
1559330019.4168837,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,14.16
1559330029.5124037,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.2
1559330039.6175106,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.04
1559330049.7224638,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.01
1559330059.8699927,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,22.51
1559330069.9726617,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.8
1559330080.095259,lower-level,ethernet,192.168.0.1,4.84,142.254.217.53,10.33
1559330090.1965275,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.28
1559330100.3015442,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.28
1559330110.4060552,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.99
1559330120.5110536,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,9.33
1559330130.6100373,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,9.03
1559330140.714129,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.02
1559330150.819237,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.44
1559330160.9217753,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.72
1559330171.0188532,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.07
1559330181.120017,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.88
1559330191.2317758,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,11.92
1559330201.3344831,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.91
1559330211.4366705,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.38
1559330221.5361445,lower-level,ethernet,192.168.0.1,0.14,142.254.217.53,8.21
1559330231.6724322,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,20.11
1559330241.7728813,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.68
1559330251.8756728,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.66
1559330261.9805582,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.33
1559330272.0787473,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.42
1559330282.1822712,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.26
1559330292.2835214,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.51
1559330302.3962073,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,11.64
1559330312.5000858,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.34
1559330322.6040976,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.39
1559330332.7083564,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.43
1559330342.8085954,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.78
1559330352.9091368,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.81
1559330363.0117934,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.61
1559330373.111592,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.62
1559330383.2105598,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.72
1559330393.3152788,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.28
1559330403.4194107,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.77
1559330413.524155,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.23
1559330423.630047,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.17
1559330433.7315817,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.12
1559330443.8434749,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.71
1559330453.9426248,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.86
1559330464.0440109,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.92
1559330474.1456149,lower-level,ethernet,192.168.0.1,0.18,142.254.217.53,8.05
1559330484.2445621,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.97
1559330494.3456266,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.69
1559330504.4472122,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.96
1559330514.5507646,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.52
1559330524.6519454,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.04
1559330534.756843,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.61
1559330544.8573163,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.64
1559330554.9536884,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,7.69
1559330565.0574057,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.16
1559330575.1609988,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.1
1559330585.2640882,lower-level,ethernet,192.168.0.1,0.18,142.254.217.53,7.96
1559330595.3671746,lower-level,ethernet,192.168.0.1,0.19,142.254.217.53,8.12
1559330605.4674304,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.89
1559330615.569569,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.14
1559330625.672932,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.78
1559330635.7765348,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.84
1559330645.8811877,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.68
1559330655.9898355,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.91
1559330666.084781,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.88
1559330676.1982117,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.33
1559330686.2998652,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.95
1559330696.393485,lower-level,ethernet,192.168.0.1,0.17,142.254.217.53,8.26
1559330706.5000463,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.28
1559330716.6087897,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.4
1559330726.7145143,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.06
1559330736.815931,lower-level,ethernet,192.168.0.1,0.19,142.254.217.53,8.52
1559330746.9201078,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.69
1559330757.018754,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.81
1559330767.1143754,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,8.59
1559330777.2173393,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.97
1559330787.3187497,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.89
1559330797.4251597,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.81
1559330807.527718,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.77
1559330817.6304324,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.58
1559330827.7358396,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,8.4
1559330837.8348083,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.27
1559330847.93694,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.5
1559330858.0429263,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.07
1559330868.1496768,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.39
1559330878.2497478,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.43
1559330888.3563945,lower-level,ethernet,192.168.0.1,0.19,142.254.217.53,9.82
1559330898.4623752,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.35
1559330908.568502,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,9.63
1559330918.6722858,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.86
1559330928.7808867,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.2
1559330938.8756402,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.52
1559330948.9779453,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.79
1559330959.0797935,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.88
1559330969.1826587,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.39
1559330979.286907,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,8.53
1559330989.3906863,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.78
1559330999.4927337,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.15
1559331009.596435,lower-level,ethernet,192.168.0.1,0.18,142.254.217.53,8.5
1559331019.7008505,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.91
1559331029.8010852,lower-level,ethernet,192.168.0.1,0.24,142.254.217.53,8.18
1559331039.9018288,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.42
1559331049.9975379,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.3
1559331060.1022015,lower-level,ethernet,192.168.0.1,0.18,142.254.217.53,8.9
1559331070.20145,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.74
1559331080.3021011,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.17
1559331090.4114525,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.57
1559331100.5183873,lower-level,ethernet,192.168.0.1,2.17,142.254.217.53,8.2
1559331110.622492,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.09
1559331120.724855,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.61
1559331130.827417,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.11
1559331140.9302979,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.93
1559331151.0249124,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.68
1559331161.1290352,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.46
1559331171.2316153,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.36
1559331181.3302135,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,8.06
1559331191.4484942,lower-level,ethernet,192.168.0.1,4.06,142.254.217.53,9.35
1559331201.5487735,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.16
1559331211.6496408,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.94
1559331221.752809,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.15
1559331231.8544443,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.77
1559331241.9623725,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.7
1559331252.0666375,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.22
1559331262.1714668,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.82
1559331272.2772229,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.08
1559331282.384819,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.7
1559331292.49537,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.7
1559331302.5961053,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.11
1559331312.7028754,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.86
1559331322.7992828,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.37
1559331332.9028351,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.66
1559331343.0054884,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.11
1559331353.1077616,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.91
1559331363.2092168,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.36
1559331373.3106422,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.82
1559331383.4132652,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.25
1559331393.5151765,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.02
1559331403.6304393,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,12.12
1559331413.7371953,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.11
1559331423.83228,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.03
1559331433.934334,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.85
1559331444.0512106,lower-level,ethernet,192.168.0.1,3.8,142.254.217.53,9.2
1559331454.152947,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.76
1559331464.2707584,lower-level,ethernet,192.168.0.1,5.52,142.254.217.53,8.65
1559331474.3729455,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.04
1559331484.4868343,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,12.23
1559331494.5852196,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.44
1559331504.7296422,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,19.15
1559331514.8309314,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.01
1559331524.9357634,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.1
1559331535.0369596,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.7
1559331545.1386807,lower-level,ethernet,192.168.0.1,0.16,142.254.217.53,8.6
1559331555.2386749,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.76
1559331565.3370032,lower-level,ethernet,192.168.0.1,0.17,142.254.217.53,8.65
1559331575.4348564,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.51
1559331585.5385606,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.53
1559331595.6477454,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.69
1559331605.7563212,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.86
1559331615.8577764,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.84
1559331625.9613783,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.63
1559331636.0607996,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.97
1559331646.15618,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.48
1559331656.2719805,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.0
1559331666.3758867,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.43
1559331676.4849825,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,10.28
1559331686.5840447,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.37
1559331696.729174,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,22.47
1559331706.8343349,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.77
1559331716.9392738,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,9.6
1559331727.040504,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.86
1559331737.144865,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,7.95
1559331747.247419,lower-level,ethernet,192.168.0.1,0.15,142.254.217.53,8.17
